;;;;;;;;;;;;IMBAGO GUZMAN ROSA VERONICA
726901;GUSTAVO OTERO SA GUSOTEROSA S.A.; ;ECUADOR;GERENTE GENERAL;2019-11-26; ;5;2019-11-27;19;28;;OTERO ESPINOZA WILSON GUSTAVO
;;;;;;;;;;;;TORRES SARMIENTO XAVIER MARCELO
;;;;;;;;;;;;MESA CABEZAS PABLO EMILIO
;;;;;;;;;;;;CAJAS SANAMBAY DORIS MARIBEL
;;;;;;;;;;;;GRUPO TRUJILLO S.C.C.
313694;MARCK-PHARMA CIA.LTDA.;1191785165001;ECUADOR;GERENTE GENERAL;2019-04-22; ;5;2019-04-23;6;260;;CASTILLO VILLACRES MARIO DOMINGO
171416;SURGIMEDICAL CIA. LTDA.;1191749584001;ECUADOR;GERENTE GENERAL;2018-02-26; ;2;2018-03-12;32;3887;;CASTILLO VILLACRES MARIO DOMINGO
;;;;;;;;;;;;GUZMAN GARZON CLEMENCIA ESMERALDA
;;;;;;;;;;;;GUDIÑO CHALA JUAN CARLOS
;;;;;;;;;;;;BAQUERO URRESTA ERIKA SALOME
;;;;;;;;;;;;FLORES RAMIREZ ROBERT ALEJANDRO
;;;;;;;;;;;;CAIZA VIMOS MARITZA LUCIA
304056;BACON RAMIREZ NEGOCIOS INDUSTRIALES ''NEGIND'' S.A.;1792674433001;ECUADOR;GERENTE GENERAL;2016-05-18; ;5;2016-05-18;6;7477;;BACON RAMIREZ EDWIN GEOVANNY
;;;;;;;;;;;;QUEZADA MACHUCALA NUBE DEL CONSUELO
;;;;;;;;;;;;CORDOVA MEDINA BOLIVAR ROBERTO
;;;;;;;;;;;;ARIAS ORTIZ ROSARIO DE LOS ANGELES
311656;3RECYCLE S.A.;0993129763001;ECUADOR;GERENTE GENERAL;2018-09-18; ;4;2018-09-19;6;12793;;ROJAS SANCHEZ TEOFILO ENRIQUE
69051;TECHNET C.A.;0991272097001;ECUADOR;GERENTE GENERAL;2016-02-10; ;5;2016-02-11;27;1556;;ROJAS SANCHEZ TEOFILO ENRIQUE
82645;MAXSOFT S.A.;0991459375001;ECUADOR;PRESIDENTE;2015-01-15; ;5;2015-01-27;26;1099;;ROJAS SANCHEZ TEOFILO ENRIQUE
;;;;;;;;;;;;BARZOLA BRAVO CARLOS JAVIER
;;;;;;;;;;;;MUÑOZ REDROBAN CARLOS ALBERTO
;;;;;;;;;;;;FALCONEZ REYES ELIAS GUSTAVO
;;;;;;;;;;;;MUÑOZ MERA GAUDENCIO ARISTOTELES
;;;;;;;;;;;;CARDOSO MANTILLA LUCRECIA CENOBIA
;;;;;;;;;;;;PADILLA GONZALEZ LUISA ELVIRA
174458;DISGRARSA S.A.;0691741192001;ECUADOR;GERENTE;2013-09-09; ;2;2013-11-22;15;1933;;QUIROLA RICAURTE RENATO ALEJANDRO
;;;;;;;;;;;;FREIRE RIVADENEIRA CARLA TATIANA
;;;;;;;;;;;;GARCIA JIMENEZ FRANKLIN ALBERTO
;;;;;;;;;;;;LANDIFRA S.A.
;;;;;;;;;;;;MEZA REYES MARCO VLADIMIRO
;;;;;;;;;;;;HINOJOSA FLORES VICTOR HUGO
;;;;;;;;;;;;ESPINOZA SANCHEZ KLEBER ISAAC
;;;;;;;;;;;;AMAGUAYA MAZON LUIS ESTUARDO
;;;;;;;;;;;;MEDINA MEDINA MIRIAN CARMEN
;;;;;;;;;;;;NOBLECILLA SANCHEZ JOSE JAVIER
;;;;;;;;;;;;PILCO INCA MILTON ERNESTO
;;;;;;;;;;;;ESCOBAR PEREZ LORENA RAQUEL
;;;;;;;;;;;;PAUCAR LAMAR CLAUDIA MARICELA
;;;;;;;;;;;;URGILES MONTENEGRO JUAN FERNANDO
;;;;;;;;;;;;CAZCO AREVALO MARIA EVANGELINA
;;;;;;;;;;;;ROMERO APOLO DIANA MARIA
;;;;;;;;;;;;VENTA DE PRODUCTOS DE TIENDAS
;;;;;;;;;;;;PARRA ALVAREZ FABIAN MAURICIO
;;;;;;;;;;;;GLOBAL ALARM SECURITY SISTEMS CIA. LTDA.
;;;;;;;;;;;;VIDAL SARANGO MAGNO BOLIVAR
;;;;;;;;;;;;AGUIAR ALARCON MARCO VINICIO
;;;;;;;;;;;;CEVALLOS CULQUI JAVIER ISMAEL
;;;;;;;;;;;;MACIAS PEREZ MILTON MARCELO
;;;;;;;;;;;;GUZÑAY GUZNAY MARIA TRANSITO
;;;;;;;;;;;;OCHOA YEPEZ MARIELA TATIANA
306693;CONSULTORIA & GESTION SOLUCIONES EMPRESARIALES ASECONEM S.A.;0993022756001;ECUADOR;GERENTE GENERAL;2019-12-02; ;2;2020-01-14;6;606;;ERAZO ACUÑA YESENIA ESTEFANIA
;;;;;;;;;;;;LOMAS ROSERO JENNY LOURDES
;;;;;;;;;;;;ALBUJA MOLINA EDGAR GERMAN GUILLERMO
;;;;;;;;;;;;FLORES ALVAREZ MONICA NAZANEEN
;;;;;;;;;;;;GUAMAN GUAMAN MANUEL JACINTO
;;;;;;;;;;;;SANCHEZ PERALTA JOSELYN PAULETTE
;;;;;;;;;;;;ROJAS CELI LUIS ANTONIO
;;;;;;;;;;;;CAMPOZANO RAMIREZ JAVIER PATRICIO
;;;;;;;;;;;;CHUNCHO ROMAN ANDREINA VERONICA
;;;;;;;;;;;;ZAMBRANO CEDEÑO ALICIA ZOBEIDA
;;;;;;;;;;;;ARMENDARIZ PARRALES TANIA KATHERINE
727065;INGENIERIA EN SEGURIDAD & PROTECCION BLINMAX S.A.;1291782546001;ECUADOR;GERENTE GENERAL;2019-11-27; ;5;2019-12-12;28;169;;MUÑOZ LOOR ALEX OMAR
;;;;;;;;;;;;CEDEÑO POSLIGUA ROXANA ALEXANDRA
;;;;;;;;;;;;HUILCAREMA BONIFAZ ALEX FABIAN
;;;;;;;;;;;;IBARRA RIVERA LORENZO MATIAS
;;;;;;;;;;;;CAICEDO CASTRILLON GUSTAVO FERNANDO
;;;;;;;;;;;;ARBOLEDA NARANJO CARLOS ALFREDO
;;;;;;;;;;;;MORAN DIAZ YAZMIN ELIZABETH
;;;;;;;;;;;;AUCAPIÑA CHACON VERONICA ALEXANDRA
;;;;;;;;;;;;HERNANDEZ MORENO LIZBETH CAROLINA
;;;;;;;;;;;;COMERCIAL SOLORZANO
;;;;;;;;;;;;TENORIO AMBROSI ANA EUFEMIA
;;;;;;;;;;;;ORTIZ PINEDA JORGE PATRICIO
;;;;;;;;;;;;CARCHI CAJAMARCA DANIEL SANTIAGO
;;;;;;;;;;;;NOGUERA MOSCOSO CATALINA
;;;;;;;;;;;;ALBIÑO GUACHO MARITHZA ELIZABETH
;;;;;;;;;;;;INDUSTRIA ST INNOVA SA
;;;;;;;;;;;;MEGAPROFER S.A.
;;;;;;;;;;;;AGUIRRE MURRIETA EMILY STEFANIE
;;;;;;;;;;;;TACO TIPAN JOSE DAVID
;;;;;;;;;;;;AGUIRRE PROAÑO PAULINA AMARA
;;;;;;;;;;;;TORRES GODOY ELVIA EDITH
;;;;;;;;;;;;NOVA VARGAS REMBERTO ARTURO
;;;;;;;;;;;;BALLA PAUCAR EDISSON GEOVANNY
;;;;;;;;;;;;BRIONES VACA MARCOS DAVID
;;;;;;;;;;;;BENAVIDES PINARGOTE EDDY PAUL
;;;;;;;;;;;;NEIRA PATIÑO CRUZ EUGENIA
703376;DISTRIBUIDORA ESPINOZA & LIU ESPINOZALIU S.A.;0992925604001;ECUADOR;GERENTE GENERAL;2015-05-26; ;5;2015-06-29;26;312;;ESPINOZA GARBOA JAVIER BERNARDINO
;;;;;;;;;;;;MENESES SALAZAR VIVIANA ALEXANDRA
723740;SUPER JAGAL JARAMILLO-GALARZA S.A.; ;ECUADOR;PRESIDENTE;2019-05-21; ;2;2019-06-04;12;48;;GALARZA ALCIVAR JACINTO RAMON
;;;;;;;;;;;;ALDANA CISNEROS CARLOS ANDRES
;;;;;;;;;;;;MAYORGA CASTRO NELLY CLAUDINA
;;;;;;;;;;;;GAROFALO GAROFALO PEDRO GERARDO
;;;;;;;;;;;;CHAVEZ LOZADA PABLO ANIBAL
;;;;;;;;;;;;LADINO LLONGO MARCELO VICENTE
;;;;;;;;;;;;"ASOCIACION DE PRODUCCION TEXTIL MAQUILANDO BIENESTAR ""ASOPMAQ"""
;;;;;;;;;;;;ZAMBRANO CRUZ VIOLETA MARIA
;;;;;;;;;;;;TAIPE CHILIQUINGA KLEBER FERNANDO
;;;;;;;;;;;;ANDRADE GONZALEZ FERNANDA STEFANIA
;;;;;;;;;;;;VEGA TIGASI ABELARDO
;;;;;;;;;;;;"ASOCIACION DE SERVICIOS DE ALIMENTACION DE SIMON BOLIVAR ""ASOSERSIB"""
;;;;;;;;;;;;MUSO LASLUISA FREDDY GALINDO
;;;;;;;;;;;;ALVARADO HUACON TANIA MELISSA
;;;;;;;;;;;;ALARCON OROZCO JUAN CARLOS
;;;;;;;;;;;;COMERCIALIZADORA MEGA MARKET CALLE E HIJOS CIA. LTDA.
;;;;;;;;;;;;GUARNIZO CAMPOVERDE DEYSI MARIANITA
;;;;;;;;;;;;CONSULTORA SEGLAB-EMERGENCY CIA LTDA
;;;;;;;;;;;;HARIANTO MURDINI PITUT
96890;RIOFASHION CIA. LTDA.;0691723518001;ECUADOR;GERENTE GENERAL;2014-09-18; ;2;2014-10-09;21;413;;GUARACA MATUTE ELSA SUSANA
;;;;;;;;;;;;CHUQUI LANCHIMBA JESSICA ELIZABETH
;;;;;;;;;;;;ROBALINO TENELEMA SILVIA GRACIELA
;;;;;;;;;;;;SOTO JIMENEZ ROXI DEL CISNE
;;;;;;;;;;;;UYAGUARI TOLEDO MARTA OLIVA
;;;;;;;;;;;;VIVANCO PIZARRO NIDIA ELIZABETH
;;;;;;;;;;;;SESME ESPINOZA RONALD ALAMIRO
;;;;;;;;;;;;GLOBALIMPIO CIA. LTDA.
;;;;;;;;;;;;CRITICALCARE CIA. LTDA.
;;;;;;;;;;;;SALTOS MENDOZA ALFREDO EDILBERTO
;;;;;;;;;;;;ASTUDILLO CABRERA PABLO JAVIER
;;;;;;;;;;;;SOLEDISPA PARRAGA NARCISA CONCEPCION
;;;;;;;;;;;;GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON QUINSALOMA
;;;;;;;;;;;;ZAMBRANO ZAMBRANO PABLO ALEJANDRO
;;;;;;;;;;;;MENDEZ ZELA LUIS ALBERTO
;;;;;;;;;;;;LOPEZ GOMEZ IVAN FERNANDO
;;;;;;;;;;;;AGRICOLA TREGO CIA. LTDA.
;;;;;;;;;;;;COMERCIAL MONTAÑO Y COMPAÑIA
;;;;;;;;;;;;ALTAMIRANO GOMEZ MARIA GABRIELA
;;;;;;;;;;;;TIRIRA BOLAÑOS JAIRO SAMUEL
;;;;;;;;;;;;ALAVA ALAVA WILSON ABEL
;;;;;;;;;;;;INTRIAGO PINARGOTE MAURO ANTONIO
;;;;;;;;;;;;ARCENTALES ENCALADA JUAN PABLO
;;;;;;;;;;;;CORREA VARGAS RICARDO PATRICIO
;;;;;;;;;;;;LUCAS CATAGUA ANTONIO MARIANO
;;;;;;;;;;;;BARONA LOPEZ CHRISTIAN ROLANDO
;;;;;;;;;;;;BOHORQUEZ CAÑIZARES GABRIEL ILDEFONSO
;;;;;;;;;;;;LAPO LAPO LUIS ALBERTO
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE ALIMENTACION VIRGEN DE LA ELEVACION ASOAVE
;;;;;;;;;;;;AVENDAÑO MORA JUAN FRANCISCO
;;;;;;;;;;;;VIERA FLORES JOSELYNE MISHELL
308288;AVICOLA HERMANOS BURI ''AVIHERBUR'' CIA.LTDA.;1191768171001;ECUADOR;PRESIDENTE;2020-01-10; ;2;2020-01-30;6;120;;BURI CARAGUAY ANGEL PODALIRIO
;;;;;;;;;;;;COMERCIALIZADORA LA BODEGA VINIZAB CIA. LTDA.
;;;;;;;;;;;;CHUCHUCA PANGOL RODOLFO MARIA
;;;;;;;;;;;;VARGAS VILLENA BELGICA MARGARITA
;;;;;;;;;;;;SANTANA ALAVA MARIA JOSE
;;;;;;;;;;;;JARAMILLO CRUZ OSCAR MANUEL
;;;;;;;;;;;;CEVALLOS ZAMBRANO CESAR COLON
;;;;;;;;;;;;CORTEZ SOLORZANO PATRICIO MOISES
;;;;;;;;;;;;GUANGA CHAUCA CARLOS ALFONSO
;;;;;;;;;;;;COMPAÑIA DE TRANSPORTE ESCOLAR E INSTITUCIONAL DE ESTUDIANTES Y PERSONAL COJOSACEXPRESS S.A.
;;;;;;;;;;;;BERNAL SANTOS ALICIA CRISTINA
;;;;;;;;;;;;SAQUICELA ARIAS FELIPE ANDRES
;;;;;;;;;;;;AVEIGA FALCONES DANY MARON
;;;;;;;;;;;;ROCANO ROCANO JOSE DARIO
;;;;;;;;;;;;ARMIJOS ROBLES GLORIA ROSARIO
;;;;;;;;;;;;PRODUCTOS AGROPECUARIOS AGROANDRES C LTDA
;;;;;;;;;;;;ORDOÑEZ SUAREZ RUTH IRENE
;;;;;;;;;;;;DIAZ MARTINEZ ROMMEL FRANCISCO
;;;;;;;;;;;;AMAY ARMIJOS CESAR GABRIEL
;;;;;;;;;;;;CUEVA LUZON FRANCISCA MARIA
;;;;;;;;;;;;MUY CANDO ESTHER MARLENE
;;;;;;;;;;;;MARIN LOJA MARCO AQUILES
;;;;;;;;;;;;ERAZO CORDOVA CRISTIAN ALEJANDRO
;;;;;;;;;;;;MOGROVEJO GUZMAN SILVIA KATHERINE
;;;;;;;;;;;;VICUÑA URGILES CARLOS RAMON
;;;;;;;;;;;;TORAL ORELLANA SANDRA CRISTINA
;;;;;;;;;;;;CARRILLO ZURITA ELGI VINICIO
;;;;;;;;;;;;ALTAMIRANO ZURITA VICENTE GUSMAN
;;;;;;;;;;;;ROBLES JIMENEZ WILLAN WILMER
;;;;;;;;;;;;RESABALA CAICEDO FANNY DANIELA
;;;;;;;;;;;;HUASIPUNGO CIA LTDA
159081;INMOBILIARIA Y NEGOCIOS INMOSUCCESS S.A.;1792114497001;ECUADOR;PRESIDENTE EJECUTIVO;2019-03-20; ;2;2019-04-15;18;5693;;ALDAS GAVILANES EDGAR XAVIER
158777;CONTEXMODA CIA. LTDA.;1792118786001;ECUADOR;GERENTE;2018-09-17; ;2;2019-03-21;14;4316;;ALDAS GAVILANES EDGAR XAVIER
147215;PLASTICOS Y ENVASES ALDASROJ S.A;1792375851001;ECUADOR;GERENTE GENERAL;2018-08-02; ;2;2018-08-31;19;14027;;ALDAS GAVILANES EDGAR XAVIER
;;;;;;;;;;;;LASLUISA CONDOR SANDRA VERONICA
;;;;;;;;;;;;PORTERO MONTERO LAURA ELIZABETH
;;;;;;;;;;;;TERAN HINOJOSA MARIA NATALI
;;;;;;;;;;;;MACIAS CUSME SONIA LUZ
;;;;;;;;;;;;CARLOS UBIDIA SERVICIOS ASOCIADOS CARUBISA S.C.C.
;;;;;;;;;;;;VELEZ PICO EGDA GREGORIA
;;;;;;;;;;;;ROJAS SANTILLAN EVELYN TALIA
;;;;;;;;;;;;HERRERA LOZANO KETTY EGDA AMINTA
;;;;;;;;;;;;MORALES ZUÑIGA HUMBERTO RAMIRO
;;;;;;;;;;;;AGUIRRE VALVERDE KATTY DALILA
;;;;;;;;;;;;NARANJO AYALA WILSON GUILLERMO
;;;;;;;;;;;;CHIMBAY CELDO LUIS ADOLFO LUIS ADOLFO
;;;;;;;;;;;;ALBAN CAMINO BELGICA MARIBEL
;;;;;;;;;;;;GANCINO CARVAJAL RUTH FABIOLA
;;;;;;;;;;;;CASTRO CORDERO MARIA KATERINE
;;;;;;;;;;;;EMPRESA PASTEURIZADORA QUITO S.A.
;;;;;;;;;;;;MENDOZA TAPAY MARIA NARCISA
;;;;;;;;;;;;VENEGAS OLMEDO GUSTAVO ABDON
;;;;;;;;;;;;UREÑA QUEZADA ESTELA MARIA
;;;;;;;;;;;;BARRERA SANCHEZ LORENA GENOVEVA
;;;;;;;;;;;;BENAVIDES NARVAEZ CARMEN ALICIA
;;;;;;;;;;;;GUERRERO FUENTES XIMENA PATRICIA
;;;;;;;;;;;;LOOR CASTILLO VERONICA TATIANA
;;;;;;;;;;;;BETANCOURT CASTELLANOS JUAN PABLO
;;;;;;;;;;;;ALVAREZ DUCHIMAZA MIGUEL RUFINO
721863;CONSTRUCCIONES Y SERVICIOS CUENCA ICACG S.A.;0291523307001;ECUADOR;GERENTE GENERAL;2019-01-31; ;2;2019-02-05;30;15;;CUENCA GARCIA CARLOS ISRAEL
;;;;;;;;;;;;GUERRERO ALDAZ CARLOS GILBERTO
;;;;;;;;;;;;COLCHA MALDONADO WASHINGTON ALBERTO
;;;;;;;;;;;;RODRIGUEZ VELEZ MICHELLE ANA
;;;;;;;;;;;;GOMEZ LOOR MARIA VICTORIA
;;;;;;;;;;;;VILLOTA ACOSTA ELEN MERCEDES
;;;;;;;;;;;;GLOBAL S DISTRIBUIDOR C LTDA
;;;;;;;;;;;;VIVERO PEREZ ANGEL DAVID
;;;;;;;;;;;;REINOSO BRAVO ALEX GEOVANNY
;;;;;;;;;;;;LAGUNA RODRIGUEZ PAMELA ALEXANDRA
;;;;;;;;;;;;ARMIJOS TINOCO CORIZANDRA DEL CISNE
;;;;;;;;;;;;CHIMBOLEMA MAJI MARIA LUISA
;;;;;;;;;;;;LASCANO COELLO LISSETTE ALEXANDRA
;;;;;;;;;;;;HUARTAN CRESPO GLADYS ESPERANZA
;;;;;;;;;;;;GUERRERO QUIZHPE OTTO RENEE
;;;;;;;;;;;;ESPINOZA ALVAREZ CARLOS ADRIAN
;;;;;;;;;;;;CELTEL CONSTRUCCIONES Y SERVICIOS CIA. LTDA.
;;;;;;;;;;;;ORTEGA VARGAS JORGE EDUARDO
;;;;;;;;;;;;ORDOÑEZ ASTUDILLO ANA CECILIA
;;;;;;;;;;;;ORTEGA ORTIZ EDISON ARCECIO
;;;;;;;;;;;;BACULIMA HIDALGO JULIANA KATHERINE
;;;;;;;;;;;;ESMERALDAS MOREIRA MERLY VERONICA
;;;;;;;;;;;;CAMPOVERDE CABEZAS ROBINSON ENRIQUE
;;;;;;;;;;;;LOOR BARAHONA ESTHER MARICELA
174908;RADIO FASAYÑANFM CIA. LTDA.;0190398536001;ECUADOR;GERENTE;2013-12-20; ;2;2013-12-24;29;31;;TORAL BRITO WILSON LAUTARO
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE LIMPIEZA Y MANTENIMIENTO JJJPCLIMPIO
;;;;;;;;;;;;MALDONADO RAMIREZ VERONICA ALEXANDRA
97659;DISCONJOFA CIA. LTDA.;0791742048001;ECUADOR;GERENTE GENERAL;2018-02-24; ;3;2018-06-06;24;40;;JAIME GONZALEZ FAULER RAILY
;;;;;;;;;;;;IMPORTADORA Y DISTRIBUIDORA MEDICA FERVOBASA
;;;;;;;;;;;;ARTEAGA ARTEAGA JORGE ISAAC
117750;VALOREX S.A.;0992384468001;ECUADOR;GERENTE GENERAL;2005-01-21; ;5;2005-03-02;26;2044;;RUILOVA VELEZ JONIE BEATRIZ
;;;;;;;;;;;;TRELLES TRELLES REBECA DALILA
;;;;;;;;;;;;TORRES JACOME FRANCISCO ULISES
;;;;;;;;;;;;BERMEO CAICEDO MARIA BEATRIZ ZOILA
;;;;;;;;;;;;CHAVEZ AVALOS JUAN CARLOS
;;;;;;;;;;;;VICARIATO APOSTOLICO DE PUYO MISION DOMINICANA
;;;;;;;;;;;;BRIONES CAICEDO WILLIAN JOSE
;;;;;;;;;;;;YANDAR GONZALEZ JORGE ANDRES
;;;;;;;;;;;;GUTIERREZ CUNALATA WELLINGTON VLADIMIR
;;;;;;;;;;;;QUITO IGLLON NOEMI ROSARIO
;;;;;;;;;;;;POZO VINUEZA RINA EULALIA
;;;;;;;;;;;;PONCE CEDEÑO KAREN ROMINA
;;;;;;;;;;;;ALCIVAR ALCIVAR LEONARDO MANUEL
;;;;;;;;;;;;LOPEZ CHIPRE MIGUEL ANGEL
;;;;;;;;;;;;DIAZ ALMEIDA CARMEN AMELIA
;;;;;;;;;;;;GARCIA AGUILAR MARIA ELENA
;;;;;;;;;;;;HARO NAVARRETE MISHELLE FERNANDA
;;;;;;;;;;;;PUNTO ROJO - TIENDA S.A.
;;;;;;;;;;;;RODRIGUEZ BECERRA LILIAN JANETH
;;;;;;;;;;;;ASITIMBAY VALENTE JORGE
;;;;;;;;;;;;MECIAS AGUIRRE MARIA ABIGAIL
;;;;;;;;;;;;ASOCIACION DE PRODUCCION TEXTIL DORISTEX EPS ASOPROTEXEPS
;;;;;;;;;;;;POZO BLANCA LILIA
;;;;;;;;;;;;VIZCAINO PUSDA WASHINGTON LENIN
;;;;;;;;;;;;GUATO CAIZA MAGALI JEANETH
;;;;;;;;;;;;JIMENEZ BURBANO ALDRIK SHERATH
;;;;;;;;;;;;OCETCA ORGANIZACION COMERCIAL ESCOBAR TRIVIÑO C.A.
177516;COMPAÑIA DE TRANSPORTE PESADO CORBACAS CIA. LTDA.;1891756972001;ECUADOR;PRESIDENTE;2018-06-22; ;4;2018-07-06;24;6;;CASTRO CLAVIJO ANTONIO MARCELO
;;;;;;;;;;;;GONZALEZ POZO FREDY RUBEN
;;;;;;;;;;;;DICAMED-RC CIA LTDA
315358;CHERBIS S.A.;0993222526001;ECUADOR;GERENTE GENERAL;2019-11-25; ;5;2019-11-29;6;7885;;RUIZ BONILLA DALILA ARACELLY
;;;;;;;;;;;;PAZ VEGA MYRIAM ELIZABETH
;;;;;;;;;;;;MENA RUIZ TERESA MARINA
;;;;;;;;;;;;ANDRADE RUALES JORGE ALEJANDRO
;;;;;;;;;;;;BEDON BEDON GERMAN ANDRES
;;;;;;;;;;;;PARRA MENA JULIO CESAR
;;;;;;;;;;;;PEÑAFIEL JACOME FREDDY SEGUNDO
;;;;;;;;;;;;REYES RUIZ LENIN FABIAN
;;;;;;;;;;;;HT-MED DISTRIBUIDORA FARMACEUTICA HT&MED CIA LTDA
;;;;;;;;;;;;OLIVO FERNANDEZ NANCI DEL PILAR
;;;;;;;;;;;;OXIALFARM CIA LTDA
;;;;;;;;;;;;CHAVEZ GUERRERO DAYANNA MISHELL
;;;;;;;;;;;;MEDIAVILLA GRANDA NANCY CECILIA
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE LIMPIEZA SUPER CLEAN CUYABENO SUPER LIMPIO ASOLIMSUCLECU
;;;;;;;;;;;;PASPUEL PEREZ PAUL RODOLFO
303940;GIRALDO & SÁNCHEZ GIRA&SAN CIA.LTDA.;1792671159001;ECUADOR;PRESIDENTE;2016-05-03; ;2;2016-05-05;6;6706;;SANCHEZ GARCIA CATHERINE ALEXANDRA
;;;;;;;;;;;;JARAMILLO GUANOTUÑA DIEGO FERNANDO
;;;;;;;;;;;;VERA VERA MARLY ASUNCION
;;;;;;;;;;;;ARROBO VIVANCO MAYRA LUCIA
;;;;;;;;;;;;CARPIO RODRIGUEZ RITA ALEXANDRA
;;;;;;;;;;;;NAULA GARCIA ERIK ANDRES
174227;SORAMIK COMUNICACIONES S. A.;1891753744001;ECUADOR;PRESIDENTE;2020-01-23; ;3;2020-01-29;22;155;;VILLACIS HURTADO ANA MICAELA
139787;SERVICIOS CHARLESTONG CIA. LTDA.;1891743544001;ECUADOR;PRESIDENTE;2011-01-28; ;5;2011-02-11;21;127;;VILLACIS HURTADO ANA MICAELA
;;;;;;;;;;;;MORALES LASCANO ANDRES DAVID
;;;;;;;;;;;;RUBIO CHAVEZ GABRIELA ALEJANDRA
;;;;;;;;;;;;BAÑO FLORES CARMEN ELIZABETH
723507;CDCI CAMACHO DAVILA CONSTRUCCIONES INDUSTRIALES CAMACHODAVILA CIA.LTDA.;1792989965001;ECUADOR;GERENTE GENERAL;2019-03-07; ;2;2019-05-10;15;7344;;CAMACHO CAÑIZARES SANTIAGO ISRAEL
721909;POWERSUPPLY CIA.LTDA.;1792962129001;ECUADOR;GERENTE GENERAL;2019-01-31; ;2;2019-02-13;19;134;;CAMACHO CAÑIZARES SANTIAGO ISRAEL
;;;;;;;;;;;;COOPERATIVA DE PRODUCCION AGRICOLA, GANADERA Y SERVICIOS DE ALIMENTACION PARA VIVIR MEJOR PROGRASERVIV
;;;;;;;;;;;;RAMON ORELLANA LUIS JAVIER
;;;;;;;;;;;;LOZANO BAILON LUIS FERNANDO
;;;;;;;;;;;;ASOCIACION DE PRODUCCION TEXTIL BOTON DORADO ASOTEXBODO
;;;;;;;;;;;;CORTEZ ROJAS FANNY MARITZA
;;;;;;;;;;;;PROVESEG
;;;;;;;;;;;;VELEZ SANTOS LOODER ARTURO
;;;;;;;;;;;;HERNANDEZ MEDINA HERNAN PAUL
;;;;;;;;;;;;GRUPO.SUR CAPACITACION Y CONSULTORIA GRUPOSURCAPACITACIONES CIA. LTDA.
719151;ELOHIM INDUSTRIA DEPORTIVA ELOHIMTEX CIA.LTDA.;1891783295001;ECUADOR;PRESIDENTE;2018-07-20; ;3;2018-07-30;17;11;;RAMIREZ FREIRE FREDY JAVIER
;;;;;;;;;;;;VELEZ INTRIAGO BORIS RUBEN
;;;;;;;;;;;;CHULDE CAIZA RODRIGO JAVIER
;;;;;;;;;;;;TIMBI AURORA NATIVIDAD
;;;;;;;;;;;;CHICAIZA YEPEZ VIVIANA JAQUELINE
;;;;;;;;;;;;GONZALEZ ORLANDO MANUEL EDUARDO
176825;AGENCIA DE VIAJES Y OPERADORA DE TURISMO INTERNACIONAL ROYALDESTINS CIA. LTDA.;1091745697001;ECUADOR;GERENTE GENERAL;2019-04-08; ;2;2019-04-12;20;226;;MEJIA SALAZAR LUCIA VERONICA
;;;;;;;;;;;;DIAZ RAMOS DARWIN FERNANDO
;;;;;;;;;;;;HUARTAN CRESPO LILIA ELIANA
;;;;;;;;;;;;ORTIZ SARANGO JUAN CARLOS
;;;;;;;;;;;;MANZANO SALINAS KATHERINE JANNINE
181150;COMPAÑIA DE TRANSPORTE LUZVAR CIA LTDA.;1191754065001;ECUADOR;GERENTE;2019-01-11; ;2;2020-01-13;27;1;;LUZURIAGA ROBLES IRVIN FABIAN
709458;AGROINDUSTRIA EL MACAREÑITO S.A.;1191763617001;ECUADOR;GERENTE GENERAL;2018-09-13; ;2;2018-09-18;19;27;;LUZURIAGA ROBLES IRVIN FABIAN
;;;;;;;;;;;;GOMEZ GARCIA JUAN CARLOS
;;;;;;;;;;;;GAVILANES LOOR JENNIFER ALEXANDRA
;;;;;;;;;;;;AGUIRRE MAYORGA JEANETH PAULINA
;;;;;;;;;;;;PALADINES BERMEO VERONICA ELIZABETH
;;;;;;;;;;;;ULLOA CABRERA MARIA ISABEL
;;;;;;;;;;;;ALVARADO ROSALES WILSON JOVANNY
;;;;;;;;;;;;QUIANCHA PALLO DANIEL MOISES
;;;;;;;;;;;;SOTELO POZO LIDIA SUSANA
;;;;;;;;;;;;MEJIA HERNANDEZ NELSON JAVIER
;;;;;;;;;;;;CADENA LARA ANA DEL PILAR
;;;;;;;;;;;;SERRANO JACOME CARMEN AMELIA
;;;;;;;;;;;;CALLE PACHECO SANTIAGO PATRICIO
;;;;;;;;;;;;FARMACIA MUNICIPAL SOLIDARIA SANTA ISABEL FARMASI EP
;;;;;;;;;;;;PIEDRA LUNA ANGEL BENIGNO
;;;;;;;;;;;;ORDOÑEZ MOROCHO ANGEL BOLIVAR
;;;;;;;;;;;;CHISAG TIBANLOMBO SEGUNDO VICENTE
;;;;;;;;;;;;CAMACHO SANCHEZ AMADOR
;;;;;;;;;;;;ARCOS GALLARDO VICENTE WENCESLAO
;;;;;;;;;;;;ESPINOSA SANCHEZ SANTIAGO ROBERTO
;;;;;;;;;;;;MOROCHO ALULIMA NANCY ELISA
;;;;;;;;;;;;GRAU HIDALGO KATHLEEN MELANIE
